id,ra_deg,dec_deg,magnitude
HIP64790,199.185712,-65.138661,6.060
HIP64792,199.191324,9.425560,5.190
HIP64797,199.217504,17.015262,6.490
HIP64803,199.221674,-31.506559,5.100
HIP64820,199.303995,-66.783485,4.860
HIP64822,199.307959,-43.979593,5.820
HIP64823,199.315171,13.676067,5.330
HIP64838,199.373888,-0.676136,6.360
HIP64844,199.384467,40.572744,4.720
HIP64852,199.401127,5.469943,4.780
HIP64906,199.560131,49.682205,5.140
HIP64924,199.593149,-18.319027,4.740
HIP64927,199.615775,34.098337,5.810
HIP64933,199.645004,-51.285863,6.180
HIP64951,199.700594,-79.976186,6.340
HIP64962,199.730933,-23.171814,2.990
HIP64979,199.767465,35.128107,6.010
HIP64994,199.828995,-72.035981,6.040
HIP65072,200.078442,40.150524,5.600
HIP65108,200.145558,-59.772848,6.200
HIP65109,200.146311,-36.712943,2.750
HIP65112,200.157272,-52.747946,5.470
HIP65119,200.172741,2.942207,6.260
HIP65129,200.201364,-55.800658,6.000
HIP65144,200.239707,-46.879855,5.760
HIP65183,200.373447,-19.489315,6.210
HIP65198,200.423054,2.086857,5.690
HIP65230,200.515769,43.903516,6.340
HIP65241,200.539860,5.154502,5.890
HIP65247,200.567811,-52.182970,5.810
HIP65271,200.657626,-60.988505,4.520
HIP65288,200.718962,-47.943226,6.180
HIP65289,200.718789,-72.146826,6.060
HIP65301,200.754258,-17.735485,5.360
HIP65303,200.760742,-48.562808,6.370
HIP65311,200.785808,-33.189851,6.170
HIP65323,200.828586,-4.924546,5.880
HIP65372,200.966343,-49.823043,6.480
HIP65376,200.974830,37.033838,6.100
HIP65378,200.982758,54.925200,2.230
HIP65381,200.987555,-20.924733,6.440
HIP65387,201.002418,-64.535822,4.520
HIP65417,201.127127,12.432096,6.440
HIP65420,201.139616,-5.164277,5.760
HIP65466,201.277750,23.854360,5.750
HIP65468,201.277353,-74.888790,5.040
HIP65474,201.297926,-11.161556,0.980
HIP65477,201.307739,54.987833,3.990
HIP65479,201.305883,-64.485302,5.320
HIP65522,201.458623,-70.627240,5.650
HIP65530,201.494156,63.262898,6.500
HIP65535,201.533857,-39.755538,5.110
HIP65536,201.534040,72.391408,5.820
HIP65545,201.546716,-1.192433,5.970
HIP65550,201.569465,46.027908,5.880
HIP65581,201.678905,-12.707820,5.270
HIP65593,201.733735,-41.497554,5.690
HIP65595,201.732828,78.644092,5.740
HIP65606,201.776458,-49.143750,6.310
HIP65621,201.810925,-40.162586,6.400
HIP65630,201.836028,-49.381312,6.270
HIP65639,201.862255,-15.973419,4.760
HIP65678,201.997388,52.745424,6.340
HIP65682,202.007808,-26.402266,6.490
HIP65721,202.105775,13.774546,4.970
HIP65723,202.109446,40.729222,6.490
HIP65728,202.111898,59.946041,5.400
HIP65754,202.191325,50.718018,6.420
HIP65755,202.194614,-69.627272,6.170
HIP65783,202.282070,-64.675846,6.090
HIP65790,202.303723,10.818049,5.650
HIP65796,202.311846,-1.364862,6.420
HIP65810,202.355202,-51.165191,5.040
HIP65835,202.427783,-23.281250,6.400
HIP65862,202.500355,7.178889,6.180
HIP65892,202.607517,-6.470174,6.100
HIP65936,202.760926,-39.407390,3.900
HIP65951,202.814833,42.106357,6.070
HIP65969,202.887582,-28.112724,6.480
HIP66006,202.990421,-6.256135,4.680
HIP66015,203.010960,-18.729011,6.010
HIP66019,203.022867,-38.399118,6.140
HIP66060,203.142975,-29.565205,6.450
HIP66065,203.148802,-28.692931,5.690
HIP66086,203.201412,24.345328,6.110
HIP66091,203.214595,-15.363010,5.520
HIP66098,203.241745,-10.165279,5.210
HIP66152,203.398968,-65.632895,6.360
HIP66198,203.530228,55.348385,5.600
HIP66200,203.533374,3.658790,4.920
HIP66223,203.591299,38.789434,6.370
HIP66234,203.612310,49.016175,4.680
HIP66236,203.620407,-48.272212,6.320
HIP66247,203.668182,-13.214378,5.920
HIP66249,203.671247,-0.595463,3.380
HIP66251,203.677525,76.546717,6.460
HIP66254,203.681134,-33.310942,6.460
HIP66257,203.699928,37.182343,4.910
HIP66320,203.880520,-5.395583,5.700
HIP66326,203.889930,10.204575,6.480
HIP66385,204.166256,49.486539,6.480
HIP66400,204.201138,-26.495084,5.730
HIP66405,204.210647,-34.468094,6.480
HIP66417,204.245970,24.613280,5.720
HIP66427,204.274561,-44.143308,5.960
HIP66435,204.295135,71.242208,5.500
HIP66438,204.303525,-61.692716,5.630
HIP66454,204.347534,-46.427997,5.910
HIP66458,204.364309,36.295072,4.820
HIP66521,204.531769,-58.414843,6.410
HIP66522,204.533172,14.301816,6.490
HIP66563,204.674582,-29.561435,5.810
HIP66574,204.689365,-70.445062,6.110
HIP66575,204.703837,-57.622762,6.000
HIP66594,204.759158,18.265174,6.460
HIP66607,204.799577,-75.683842,6.320
HIP66613,204.811968,51.804254,6.490
HIP66634,204.875419,52.921623,5.460
HIP66640,204.893390,10.746171,5.570
HIP66645,204.920052,-39.747645,6.290
HIP66656,204.951864,-40.052113,5.610
HIP66657,204.971759,-53.466488,2.290
HIP66666,204.998193,-49.949818,5.740
HIP66681,205.043647,-64.576550,5.790
HIP66690,205.064315,31.012713,6.210
HIP66700,205.088530,57.207801,6.280
HIP66704,205.095536,50.519839,6.310
HIP66725,205.162263,28.065238,6.220
HIP66727,205.168271,19.955890,5.730
HIP66738,205.184261,54.681550,4.630
HIP66753,205.225074,-85.786198,5.560
HIP66763,205.259668,22.495575,5.630
HIP66798,205.375327,64.822325,5.850
HIP66803,205.402552,-8.702687,5.030
HIP66821,205.436071,-54.559606,4.990
HIP66849,205.504169,-58.787164,5.380
HIP66860,205.550363,8.387752,6.160
HIP66878,205.597591,82.752095,5.920
HIP66892,205.619239,41.674373,6.300
HIP66903,205.661663,78.064774,5.910
HIP66907,205.681062,34.989102,5.980
HIP66923,205.727552,-50.790352,6.430
HIP66924,205.728798,-41.401321,5.960
HIP66925,205.733705,-56.768006,6.000
HIP66936,205.763300,3.537367,5.350
HIP66984,205.916896,-42.067553,5.960
HIP66992,205.938572,22.700150,6.120
HIP67005,205.978026,52.064370,6.020
HIP67036,206.066374,-51.012600,6.440
HIP67057,206.124367,-16.179113,5.550
HIP67071,206.189815,-25.501096,6.210
HIP67103,206.306232,55.876707,6.470
HIP67104,206.305569,10.324975,6.420
HIP67139,206.395801,-15.767642,6.180
HIP67143,206.403148,-26.116084,5.810
HIP67153,206.418009,-33.044797,4.230
HIP67172,206.484515,-12.426469,5.500
HIP67194,206.555413,41.088435,5.880
HIP67199,206.560124,-54.683535,6.420
HIP67210,206.579000,38.503534,5.920
HIP67231,206.648352,54.432646,5.680
HIP67234,206.664182,-51.432972,4.640
HIP67239,206.680365,25.701798,5.970
HIP67244,206.734679,-36.252018,5.150
HIP67246,206.734223,6.349565,6.330
HIP67250,206.747892,38.542537,5.510
HIP67261,206.795192,-62.589741,6.400
HIP67271,206.805853,-9.709773,6.040
HIP67275,206.811944,17.457305,4.500
HIP67288,206.856260,-17.860067,5.410
HIP67292,206.865753,-50.249198,5.920
HIP67301,206.883941,49.313150,1.850
HIP67304,206.909152,-50.320728,5.460
HIP67384,207.161361,31.190484,5.610
HIP67457,207.360985,-34.451217,4.190
HIP67459,207.368629,15.798205,4.050
HIP67464,207.375914,-41.687859,3.410
HIP67472,207.403907,-42.473873,3.470
HIP67480,207.428627,21.264230,4.920
HIP67483,207.436503,36.633001,6.430
HIP67485,207.440406,61.488609,5.970
HIP67494,207.467096,-18.134446,4.960
HIP67523,207.526709,-29.081566,6.190
HIP67537,207.580879,-39.900920,6.430
HIP67545,207.602912,5.497229,6.000
HIP67548,207.615345,58.539548,6.450
HIP67589,207.743542,68.314872,6.390
HIP67605,207.788489,34.664003,5.890
HIP67620,207.830145,-24.392171,6.430
HIP67627,207.858100,64.723239,4.580
HIP67648,207.901118,-36.434117,6.340
HIP67663,207.946586,-46.898775,5.770
HIP67664,207.947692,-69.401293,5.730
HIP67665,207.947637,34.444006,4.760
HIP67669,207.956371,-32.994311,4.320
HIP67696,208.003807,-31.619422,6.110
HIP67703,208.019835,-52.811731,5.260
HIP67714,208.076887,12.165064,6.100
HIP67778,208.285072,40.337901,6.480
HIP67782,208.291861,28.648341,5.910
HIP67786,208.302138,-31.927691,4.750
HIP67787,208.303616,17.932907,5.710
HIP67819,208.385809,-35.664412,5.530
HIP67836,208.429393,-53.373451,5.870
HIP67848,208.462249,53.728631,5.700
HIP67851,208.464426,-35.314875,6.170
HIP67861,208.488425,-47.128196,5.830
HIP67890,208.567974,-28.570079,6.050
HIP67927,208.670692,18.395081,2.680
HIP67929,208.674979,-1.503286,5.160
HIP67942,208.704364,-67.652207,5.740
HIP67953,208.741209,-8.059118,6.190
HIP67973,208.800277,-52.160981,5.660
HIP68002,208.884385,-47.288704,2.550
HIP68009,208.910950,-82.666361,5.950
HIP68030,208.956116,14.056571,6.160
HIP68065,209.042599,32.032954,6.310
HIP68079,209.081070,-46.593613,5.820
HIP68080,209.082896,-54.132561,6.140
HIP68092,209.115948,1.050681,5.900
HIP68101,209.136809,-54.706328,6.000
HIP68103,209.142639,27.491730,5.020
HIP68177,209.365250,-23.022563,6.140
HIP68184,209.383167,61.494455,6.490
HIP68191,209.411463,-63.686938,4.710
HIP68224,209.495536,-25.998046,6.420
HIP68245,209.567555,-42.100899,3.830
HIP68269,209.629380,-24.972465,5.200
HIP68270,209.629732,-65.800944,6.200
HIP68276,209.662110,21.695909,5.760
HIP68279,209.665802,14.648843,6.010
HIP68282,209.669515,-44.803744,3.870
HIP68333,209.823134,-50.369770,5.920
HIP68380,209.955111,-3.550202,6.360
HIP68390,209.998978,-25.011079,5.770
HIP68413,210.071636,-61.481287,6.490
HIP68431,210.136332,-78.590047,6.090
HIP68455,210.216816,-66.269088,5.960
HIP68478,210.293043,27.386734,6.230
HIP68493,210.329153,-40.221939,6.120
HIP68498,210.335361,8.894897,5.980
HIP68516,210.403026,17.667779,6.360
HIP68520,210.411773,1.544376,4.230
HIP68523,210.431261,-45.603575,4.340
HIP68537,210.460508,68.678642,6.340
HIP68567,210.551058,45.752881,6.280
HIP68581,210.594661,-27.429803,5.470
HIP68594,210.631289,9.685580,6.180
HIP68637,210.748813,50.971760,6.160
HIP68641,210.757382,-31.683549,6.180
HIP68643,210.765547,-17.367082,6.320
HIP68670,210.859686,-56.213593,5.930
HIP68673,210.864148,-41.423467,6.080
HIP68682,210.885429,10.784541,6.270
HIP68687,210.902909,7.546042,6.250
HIP68702,210.955429,-60.373223,0.610
HIP68705,210.971108,-22.421559,6.300
HIP68707,210.982246,4.900953,6.240
HIP68739,211.060544,-5.381509,6.390
HIP68756,211.096513,64.375977,3.670
HIP68763,211.112146,-14.971866,6.350
HIP68776,211.155659,2.297538,6.280
HIP68815,211.330728,-76.796982,5.690
HIP68842,211.443076,-54.669546,6.200
HIP68862,211.511311,-41.179792,4.360
HIP68872,211.545382,-43.091953,6.180
HIP68895,211.593250,-26.683398,3.250
HIP68902,211.604787,-59.715914,6.390
HIP68933,211.666178,-36.373766,2.060
HIP68940,211.677391,-9.313485,5.460
HIP68956,211.733741,74.593875,6.430
HIP69011,211.919679,-48.704230,6.430
HIP69012,211.922649,-49.866824,6.450
HIP69038,211.982430,43.854233,5.130
HIP69065,212.059828,-63.207690,6.390
HIP69068,212.071501,49.458611,5.260
HIP69090,212.108025,-74.848958,6.020
HIP69107,212.190367,59.337496,6.470
HIP69112,212.211434,77.547760,4.800
HIP69113,212.216025,-43.470907,6.190
HIP69122,212.234235,-59.276837,6.340
HIP69127,212.252428,-10.334386,6.450
HIP69174,212.395623,-51.504753,5.960
HIP69191,212.476848,-53.439612,4.740
HIP69226,212.599538,25.091235,4.820
HIP69241,212.628651,-70.305507,6.070
HIP69269,212.710379,-16.302110,4.930
HIP69298,212.757311,-69.719469,6.070
HIP69316,212.812817,32.296175,6.140
HIP69340,212.879070,1.362628,6.420
HIP69373,213.016283,69.432183,5.180
HIP69389,213.065521,2.409241,4.990
HIP69398,213.102521,-24.363390,6.350
HIP69415,213.191664,-27.261447,5.070
HIP69427,213.223995,-10.272666,4.180
HIP69458,213.305343,-26.612440,6.230
HIP69462,213.318233,-53.665744,5.530
HIP69483,213.371501,51.789887,4.530
HIP69491,213.415736,-54.625709,6.090
HIP69493,213.421482,-0.846487,5.890
HIP69536,213.519676,12.959042,5.530
HIP69564,213.586529,-5.947102,6.360
HIP69569,213.597915,41.517975,6.230
HIP69585,213.647643,13.976044,6.450
HIP69592,213.670991,21.873339,6.380
HIP69598,213.676590,-41.837637,5.610
HIP69612,213.711702,10.099400,5.290
HIP69614,213.720546,3.335696,6.410
HIP69618,213.737795,-57.086280,5.030
HIP69623,213.754917,-29.282010,6.100
HIP69655,213.838587,-53.509974,6.400
HIP69658,213.850013,-18.200774,5.530
HIP69671,213.912383,-45.001769,6.310
HIP69673,213.906928,19.167692,-0.050
HIP69701,214.003429,-6.003637,4.070
HIP69704,214.009813,45.566743,6.500
HIP69713,214.039817,51.367889,4.750
HIP69727,214.088774,-6.621621,6.440
HIP69732,214.094121,46.089475,4.180
HIP69735,214.099896,39.744762,6.380
HIP69747,214.125525,-3.196545,6.150
HIP69751,214.135799,20.121158,6.250
HIP69763,214.161213,-66.587933,5.720
HIP69773,214.202934,-8.884579,6.470
HIP69778,214.229633,-77.664242,6.480
HIP69792,214.265749,-18.585757,6.220
HIP69818,214.337842,51.307314,6.190
HIP69829,214.368672,15.263437,5.840
HIP69862,214.454879,48.001724,6.320
HIP69879,214.499294,35.509609,4.800
HIP69881,214.504998,-7.544118,6.470
HIP69896,214.557215,-81.008241,4.890
HIP69929,214.658895,-18.716228,5.860
HIP69958,214.732741,54.863690,6.470
HIP69965,214.750916,-25.812726,5.870
HIP69974,214.777340,-13.370879,4.520
HIP69977,214.779634,-27.141125,6.350
HIP69989,214.818620,13.004062,5.410
HIP69995,214.849080,-37.003210,5.930
HIP69996,214.850804,-46.058121,3.550
HIP70012,214.884456,-2.266047,5.140
HIP70022,214.920355,0.384242,6.180
HIP70027,214.937414,16.307392,4.840
HIP70029,214.949142,38.793977,6.330
HIP70035,214.962503,-61.273622,5.220
HIP70038,214.971002,-6.746340,6.420
HIP70051,215.036035,30.429079,6.450
HIP70054,215.040345,-43.058787,5.550
HIP70069,215.081321,-56.386553,4.300
HIP70090,215.138743,-37.885379,4.050
HIP70104,215.177773,-45.187602,4.780
HIP70236,215.558028,29.369726,6.500
HIP70243,215.581939,-34.786794,5.570
HIP70248,215.596153,-80.109049,5.060
HIP70264,215.653903,-58.458992,4.760
HIP70270,215.661246,-48.319890,6.100
HIP70300,215.759108,-39.511980,4.410
HIP70306,215.772453,-27.754876,4.780
HIP70310,215.777190,25.338643,6.220
HIP70319,215.815332,1.238054,6.250
HIP70320,215.813917,-47.416988,6.410
HIP70325,215.834264,-50.772305,6.030
HIP70327,215.844010,8.446547,4.860
HIP70336,215.856726,-11.714475,6.220
HIP70363,215.951797,-53.176303,5.990
HIP70384,216.003599,8.243864,5.940
HIP70385,216.008218,27.413144,6.390
HIP70400,216.046689,5.820179,5.100
HIP70414,216.075232,8.083835,6.190
HIP70418,216.091016,-82.848331,6.420
HIP70451,216.169701,-44.311436,6.430
HIP70452,216.169655,-11.669871,6.490
HIP70469,216.202187,-24.806444,5.340
HIP70492,216.276232,-68.195361,5.560
HIP70497,216.296692,51.847806,4.040
HIP70501,216.322867,-13.353141,6.490
HIP70517,216.371516,38.392911,6.280
HIP70528,216.414977,-66.173040,6.360
HIP70538,216.449001,-26.852654,6.480
HIP70574,216.534144,-45.221527,4.560
HIP70576,216.545182,-45.379323,4.330
HIP70580,216.554996,-42.318976,6.330
HIP70602,216.613471,19.227097,5.400
HIP70626,216.707632,-39.874157,6.360
HIP70638,216.725622,-83.667979,4.310
HIP70657,216.779263,-65.821752,5.870
HIP70663,216.799260,-46.134829,5.830
HIP70680,216.851150,-6.120758,6.180
HIP70692,216.881630,75.696156,4.250
HIP70753,217.043250,-29.491813,4.970
HIP70755,217.049532,-2.227978,4.810
HIP70762,217.068312,36.197055,6.220
HIP70791,217.154479,49.844510,5.580
HIP70794,217.173736,-6.900906,5.420
HIP70798,217.181155,-59.197605,6.460
HIP70809,217.216057,-47.992227,6.400
HIP70873,217.404825,41.794285,6.360
HIP70874,217.403522,-76.729291,6.060
HIP70892,217.456794,31.791240,6.060
HIP70894,217.460606,0.828982,5.960
HIP70915,217.535590,-45.321560,5.510
HIP70931,217.586771,-49.519295,5.380
HIP70949,217.689128,4.772193,6.010
HIP70952,217.689585,63.185861,6.100
HIP70966,217.735793,-40.845153,6.390
HIP70987,217.795222,-38.869500,5.990
HIP71002,217.819062,-67.717630,5.840
HIP71040,217.927787,60.225781,6.260
HIP71053,217.956643,30.372322,3.570
HIP71075,218.018456,38.309371,3.040
HIP71094,218.083719,26.677109,6.000
HIP71111,218.128964,55.397901,5.740
HIP71115,218.134604,22.260356,5.910
HIP71121,218.154093,-50.457266,4.440
HIP71154,218.290546,-30.715360,6.070
HIP71168,218.334476,36.958480,6.390
HIP71182,218.374841,-52.679648,5.860
HIP71184,218.383861,-54.998665,5.860
HIP71196,218.406563,79.661045,6.270
HIP71243,218.549651,32.534519,6.320
HIP71251,218.568886,57.063547,6.460
HIP71277,218.660205,36.625721,6.020
HIP71280,218.664622,49.368725,5.740
HIP71284,218.671597,29.746107,4.470
HIP71295,218.711501,-20.439392,6.490
HIP71333,218.820680,-60.015841,6.390
HIP71352,218.876439,-42.158063,2.330
HIP71353,218.880973,-41.517607,5.880
HIP71406,219.028559,23.250559,6.390
HIP71419,219.078988,-46.245330,5.550
HIP71429,219.100014,-39.597583,6.130
HIP71453,219.183681,-40.211742,5.740
HIP71469,219.242559,-12.302663,6.200
HIP71494,219.301623,-53.060905,6.490
HIP71500,219.333839,-46.133518,5.390
HIP71510,219.368340,2.276699,6.450
HIP71530,219.437312,-67.934083,6.030
HIP71536,219.471496,-49.426042,4.050
HIP71568,219.551508,43.642364,5.740
HIP71571,219.558059,18.297904,5.900
HIP71573,219.563620,54.023199,5.830
HIP71581,219.581064,-38.794337,6.040
HIP71618,219.708630,44.404364,5.390
HIP71639,219.793283,-46.586069,6.060
HIP71658,219.850086,-49.056241,6.370
HIP71681,219.849625,-60.834753,1.350
HIP71683,219.855917,-60.830429,-0.010
HIP71729,220.091029,21.976165,6.130
HIP71746,220.136351,-56.440823,6.300
HIP71759,220.177037,13.534217,5.930
HIP71762,220.181594,16.418394,4.490
HIP71783,220.255527,-36.134903,5.670
HIP71795,220.287697,13.728206,3.780
HIP71832,220.411379,8.161788,4.860
HIP71837,220.430146,11.659836,5.550
HIP71853,220.463362,-30.933267,6.380
HIP71857,220.475882,21.123136,6.400
HIP71860,220.482115,-47.388378,2.300
HIP71861,220.483747,-58.616116,6.210
HIP71865,220.489705,-37.793724,4.010
HIP71870,220.498260,-77.011541,6.340
HIP71876,220.514498,61.261699,6.240
HIP71908,220.624028,-64.976861,3.180
HIP71957,220.765866,-5.660562,3.870
HIP71974,220.806288,-24.997820,5.700
HIP71995,220.855571,26.527727,4.800
HIP72000,220.867188,-62.966706,6.390
HIP72010,220.913811,-35.174957,4.060
HIP72012,220.935020,40.459407,5.720
HIP72097,221.230119,-58.477803,6.100
HIP72104,221.246760,-35.191841,4.920
HIP72105,221.246341,27.074369,2.350
HIP72121,221.295591,-55.601697,6.100
HIP72122,221.298362,-1.417534,6.060
HIP72124,221.307512,32.787848,6.270
HIP72125,221.309787,16.963907,4.600
HIP72131,221.323164,-62.876239,5.360
HIP72135,221.328239,-51.315036,6.440
HIP72139,221.335827,18.885094,6.150
HIP72154,221.375557,0.717213,5.680
HIP72194,221.490358,-15.459529,6.330
HIP72197,221.499130,-25.443984,5.150
HIP72208,221.524136,15.131930,5.780
HIP72210,221.528412,-23.153489,5.800
HIP72217,221.544908,-21.176729,6.430
HIP72220,221.561325,1.892725,3.730
HIP72250,221.620427,-47.441225,5.740
HIP72290,221.755194,-52.384124,5.220
HIP72296,221.771700,-38.291247,5.900
HIP72308,221.802370,-52.205278,6.070
HIP72310,221.806765,-21.324850,6.050
HIP72323,221.843921,-25.624369,5.610
HIP72338,221.883621,-43.556899,6.300
HIP72357,221.936987,-26.087562,5.230
HIP72370,221.965295,-79.044867,3.830
HIP72373,221.979325,-12.840689,6.340
HIP72378,221.989742,-26.646220,5.760
HIP72412,222.096473,24.367298,6.150
HIP72432,222.158416,-36.635036,5.890
HIP72438,222.185516,-66.593645,5.910
HIP72449,222.225327,-0.847531,6.150
HIP72469,222.275908,37.811986,6.150
HIP72471,222.278198,-56.668709,6.210
HIP72487,222.327717,46.115636,5.760
HIP72488,222.327943,-24.251473,5.680
HIP72489,222.328885,-14.149131,5.320
HIP72508,222.385079,51.374519,6.490
HIP72518,222.404201,-68.936288,6.500
HIP72524,222.421287,48.721534,5.680
HIP72552,222.493478,28.615827,5.800
HIP72567,222.567010,23.912083,5.860
HIP72571,222.570227,-27.960830,4.420
HIP72573,222.592245,82.510300,5.630
HIP72582,222.621692,37.272748,5.470
HIP72603,222.670554,-15.997675,5.150
HIP72607,222.675704,74.155593,2.070
HIP72622,222.718845,-16.042286,2.750
HIP72629,222.750154,-0.257440,6.180
HIP72631,222.755116,-2.300060,4.930
HIP72659,222.848585,19.099935,4.540
HIP72664,222.858687,59.294993,5.480
HIP72670,222.874792,-77.176044,6.440
HIP72683,222.909363,-43.575556,4.320
